,level_0,index,group,sum_gamerounds,retention_1,retention_7
82459,86279,86280,B,7,False,False
82460,86280,86281,B,23,False,False
82461,86281,86282,A,46,True,True
82462,86282,86283,B,1,False,False
82463,86283,86284,B,6,False,False
82464,86284,86285,A,1,False,False
82465,86285,86286,B,4,False,False
82466,86286,86287,A,173,True,True
82467,86287,86288,A,39,True,False
82468,86288,86289,B,6,True,False
82469,86290,86291,B,15,False,False
82470,86291,86292,B,1,False,False
82471,86292,86293,B,1,False,False
82472,86293,86294,A,13,False,False
82473,86294,86295,A,2,False,False
82474,86295,86296,A,21,True,False
82475,86296,86297,A,26,True,True
82476,86297,86298,B,173,True,True
82477,86298,86299,B,7,False,True
82478,86299,86300,B,12,False,False
82479,86300,86301,A,84,True,False
82480,86301,86302,A,9,False,False
82481,86302,86303,B,181,True,True
82482,86303,86304,A,21,False,False
82483,86304,86305,B,37,True,False
82484,86305,86306,A,43,True,False
82485,86306,86307,A,2,False,False
82486,86307,86308,B,75,True,False
82487,86308,86309,B,52,False,False
82488,86309,86310,B,133,False,False
82489,86310,86311,A,5,False,False
82490,86312,86313,B,53,True,False
82491,86313,86314,B,43,True,False
82492,86314,86315,A,72,True,True
82493,86315,86316,A,61,True,False
82494,86316,86317,B,13,False,False
82495,86317,86318,A,4,False,False
82496,86318,86319,B,4,False,False
82497,86319,86320,A,4,False,False
82498,86320,86321,B,32,True,False
82499,86321,86322,A,12,False,False
82500,86322,86323,A,24,False,True
82501,86323,86324,B,28,True,False
82502,86324,86325,A,2,False,False
82503,86325,86326,A,16,False,False
82504,86326,86327,B,28,False,False
82505,86327,86328,A,1,False,False
82506,86328,86329,A,129,True,True
82507,86329,86330,B,108,True,False
82508,86330,86331,B,227,True,True
82509,86331,86332,A,4,False,False
82510,86332,86333,A,25,True,False
82511,86333,86334,B,10,False,False
82512,86336,86337,A,2,False,False
82513,86337,86338,B,15,True,False
82514,86338,86339,B,4,False,False
82515,86339,86340,B,18,False,True
82516,86340,86341,B,1,False,False
82517,86341,86342,A,13,False,False
82518,86342,86343,A,42,False,False
82519,86343,86344,B,5,False,False
82520,86344,86345,A,16,True,False
82521,86345,86346,B,60,True,False
82522,86346,86347,B,57,False,True
82523,86347,86348,A,1,False,False
82524,86348,86349,A,18,True,False
82525,86349,86350,A,5,False,False
82526,86350,86351,A,8,False,False
82527,86351,86352,B,27,True,False
82528,86352,86353,B,19,True,True
82529,86353,86354,B,1,False,False
82530,86354,86355,B,2,False,False
82531,86355,86356,B,91,True,True
82532,86356,86357,B,2,False,False
82533,86357,86358,B,57,True,False
82534,86358,86359,A,51,False,True
82535,86359,86360,B,36,False,False
82536,86360,86361,B,18,False,False
82537,86361,86362,B,7,False,False
82538,86362,86363,A,131,True,True
82539,86363,86364,A,18,True,False
82540,86364,86365,A,12,True,False
82541,86365,86366,B,106,False,True
82542,86366,86367,A,4,False,False
82543,86367,86368,B,16,False,False
82544,86368,86369,A,61,True,False
82545,86369,86370,A,4,False,False
82546,86370,86371,B,3,False,False
82547,86371,86372,B,2,True,False
82548,86372,86373,A,12,False,False
82549,86373,86374,A,1,False,False
82550,86374,86375,B,9,False,False
82551,86375,86376,A,36,True,False
82552,86376,86377,B,2,False,False
82553,86377,86378,A,17,False,False
82554,86378,86379,A,97,True,True
82555,86379,86380,B,20,False,False
82556,86380,86381,A,6,True,False
82557,86381,86382,A,17,False,False
82558,86382,86383,B,9,False,False
82559,86383,86384,B,55,True,False
82560,86384,86385,B,10,False,False
82561,86385,86386,B,86,True,False
82562,86386,86387,A,12,False,False
82563,86388,86389,A,52,False,False
82564,86389,86390,A,35,False,False
82565,86390,86391,A,44,False,True
82566,86391,86392,B,11,True,False
82567,86392,86393,B,1,False,False
82568,86393,86394,A,8,False,False
82569,86394,86395,A,2,False,False
82570,86395,86396,A,15,True,False
82571,86396,86397,A,823,True,True
82572,86397,86398,B,13,False,False
82573,86398,86399,A,44,True,True
82574,86399,86400,A,2,False,False
82575,86400,86401,B,39,False,False
82576,86401,86402,A,1,False,False
82577,86402,86403,B,95,False,True
82578,86403,86404,A,6,False,False
82579,86404,86405,A,3,False,False
82580,86405,86406,B,446,True,True
82581,86406,86407,A,105,True,True
82582,86407,86408,B,1,False,False
82583,86408,86409,A,115,True,True
82584,86409,86410,B,70,True,True
82585,86410,86411,B,344,True,True
82586,86411,86412,B,59,True,False
82587,86412,86413,B,110,True,False
82588,86413,86414,B,7,False,False
82589,86414,86415,B,2,False,False
82590,86415,86416,B,4,False,False
82591,86416,86417,B,54,True,True
82592,86417,86418,B,30,True,False
82593,86418,86419,B,139,True,False
82594,86419,86420,B,16,True,False
82595,86420,86421,B,6,True,False
82596,86421,86422,A,5,True,False
82597,86422,86423,A,13,False,False
82598,86423,86424,A,38,True,False
82599,86424,86425,A,15,False,False
82600,86425,86426,B,31,True,False
82601,86426,86427,A,55,False,False
82602,86427,86428,B,93,True,False
82603,86428,86429,B,25,False,False
82604,86429,86430,B,11,False,False
82605,86431,86432,B,22,False,False
82606,86432,86433,B,9,False,False
82607,86433,86434,A,8,False,False
82608,86434,86435,A,4,True,False
82609,86435,86436,A,42,True,False
82610,86436,86437,A,105,True,False
82611,86437,86438,B,4,False,False
82612,86438,86439,A,136,True,True
82613,86439,86440,A,52,True,True
82614,86440,86441,A,46,True,False
82615,86441,86442,A,49,True,False
82616,86442,86443,A,47,True,False
82617,86443,86444,A,8,False,False
82618,86444,86445,A,54,True,False
82619,86445,86446,A,4,False,False
82620,86446,86447,B,8,False,False
82621,86447,86448,B,1,False,False
82622,86448,86449,B,30,True,False
82623,86449,86450,A,3,False,False
82624,86450,86451,B,43,True,True
82625,86451,86452,B,6,False,False
82626,86452,86453,B,3,False,False
82627,86453,86454,A,79,False,True
82628,86454,86455,B,8,False,False
82629,86455,86456,A,3,False,False
82630,86456,86457,A,29,True,False
82631,86457,86458,A,199,True,False
82632,86458,86459,A,74,False,False
82633,86459,86460,A,17,True,False
82634,86460,86461,A,1,False,False
82635,86461,86462,B,4,False,False
82636,86462,86463,A,31,False,False
82637,86463,86464,B,193,True,True
82638,86464,86465,B,1,False,False
82639,86465,86466,B,3,False,False
82640,86466,86467,A,26,True,False
82641,86467,86468,A,26,False,False
82642,86468,86469,B,3,False,False
82643,86469,86470,A,7,False,False
82644,86470,86471,B,9,True,False
82645,86471,86472,B,6,False,False
82646,86472,86473,B,14,False,False
82647,86473,86474,B,55,True,False
82648,86474,86475,A,6,True,False
82649,86475,86476,A,82,False,True
82650,86476,86477,A,261,True,True
82651,86477,86478,B,15,False,False
82652,86478,86479,B,6,False,False
82653,86479,86480,B,6,False,False
82654,86480,86481,B,31,True,True
82655,86481,86482,A,54,True,False
82656,86482,86483,A,41,True,False
82657,86483,86484,A,15,True,False
82658,86484,86485,B,25,False,False
82659,86485,86486,A,1,False,False
82660,86486,86487,A,247,True,False
82661,86487,86488,B,14,False,False
82662,86488,86489,A,5,False,False
82663,86489,86490,B,26,True,False
82664,86491,86492,A,52,True,False
82665,86492,86493,B,16,False,False
82666,86493,86494,A,21,False,False
82667,86494,86495,A,1,False,False
82668,86495,86496,A,40,True,False
82669,86496,86497,A,28,True,False
82670,86497,86498,B,72,True,True
82671,86498,86499,B,2,False,False
82672,86499,86500,A,239,True,True
82673,86500,86501,B,25,True,False
82674,86501,86502,B,230,True,False
82675,86502,86503,B,38,True,False
82676,86503,86504,B,60,False,False
82677,86504,86505,B,99,True,True
82678,86505,86506,A,29,True,False
82679,86506,86507,A,45,True,False
82680,86507,86508,A,51,False,False
82681,86508,86509,B,6,True,False
82682,86509,86510,A,4,False,False
82683,86510,86511,A,19,True,False
82684,86511,86512,A,155,True,False
82685,86512,86513,A,9,False,False
82686,86513,86514,B,5,True,False
82687,86514,86515,B,6,False,False
82688,86515,86516,B,6,False,False
82689,86516,86517,A,80,False,True
82690,86517,86518,A,171,True,True
82691,86518,86519,A,10,False,False
82692,86519,86520,B,77,False,True
82693,86520,86521,B,3,False,False
82694,86521,86522,B,175,True,False
82695,86522,86523,A,23,True,True
82696,86523,86524,B,8,False,False
82697,86524,86525,B,21,False,False
82698,86525,86526,A,7,False,False
82699,86526,86527,A,10,False,False
82700,86527,86528,A,18,True,False
82701,86528,86529,B,178,True,False
82702,86529,86530,B,4,False,False
82703,86530,86531,A,5,False,False
82704,86531,86532,A,2,False,False
82705,86532,86533,B,27,True,True
82706,86533,86534,A,2,False,False
82707,86534,86535,B,5,False,False
82708,86535,86536,B,98,True,False
82709,86536,86537,B,15,True,False
82710,86537,86538,A,2,False,False
82711,86538,86539,B,3,False,False
82712,86539,86540,A,16,True,False
82713,86540,86541,B,23,False,False
82714,86541,86542,A,46,True,True
82715,86542,86543,B,2,False,False
82716,86543,86544,B,119,False,True
82717,86544,86545,A,33,True,False
82718,86545,86546,A,26,True,False
82719,86546,86547,B,83,True,False
82720,86547,86548,B,9,False,False
82721,86548,86549,B,46,True,False
82722,86549,86550,B,23,True,True
82723,86551,86552,B,4,False,False
82724,86552,86553,A,1,False,False
82725,86553,86554,B,29,True,False
82726,86554,86555,B,9,False,False
82727,86555,86556,A,2,False,False
82728,86556,86557,B,1,False,False
82729,86557,86558,A,133,False,True
82730,86558,86559,B,29,False,False
82731,86559,86560,A,32,True,False
82732,86560,86561,B,5,False,False
82733,86561,86562,A,3,False,False
82734,86562,86563,A,139,True,True
82735,86563,86564,A,29,True,False
82736,86564,86565,A,1,False,False
82737,86565,86566,A,21,False,False
82738,86566,86567,A,7,False,False
82739,86567,86568,B,5,False,False
82740,86568,86569,A,227,True,True
82741,86569,86570,A,29,False,False
82742,86570,86571,A,34,True,False
82743,86571,86572,B,53,True,False
82744,86572,86573,A,39,True,True
82745,86573,86574,B,14,False,False
82746,86574,86575,A,5,False,False
82747,86575,86576,A,38,True,False
82748,86576,86577,B,290,True,False
82749,86577,86578,A,20,True,False
82750,86578,86579,A,30,True,False
82751,86579,86580,B,172,True,True
82752,86580,86581,B,45,True,True
82753,86581,86582,A,28,True,False
82754,86582,86583,B,221,False,True
82755,86583,86584,A,27,True,False
82756,86584,86585,A,17,False,False
82757,86585,86586,B,23,True,False
82758,86586,86587,B,6,False,False
82759,86588,86589,A,19,False,False
82760,86589,86590,A,6,False,False
82761,86590,86591,B,5,False,False
82762,86591,86592,A,6,False,False
82763,86592,86593,A,9,False,False
82764,86593,86594,B,113,True,True
82765,86594,86595,B,174,True,True
82766,86595,86596,A,12,False,False
82767,86596,86597,A,139,True,True
82768,86597,86598,A,4,False,False
82769,86598,86599,B,1,False,False
82770,86599,86600,B,103,False,False
82771,86600,86601,B,22,True,False
82772,86601,86602,A,5,True,False
82773,86602,86603,B,265,True,False
82774,86603,86604,B,207,True,False
82775,86604,86605,A,1,False,False
82776,86605,86606,B,105,True,True
82777,86606,86607,B,45,False,False
82778,86607,86608,B,31,False,False
82779,86608,86609,A,306,True,False
82780,86609,86610,B,60,False,False
82781,86610,86611,B,6,False,False
82782,86611,86612,B,10,True,False
82783,86614,86615,A,100,True,False
82784,86615,86616,B,14,False,False
82785,86616,86617,A,2,False,False
82786,86617,86618,A,110,False,False
82787,86619,86620,A,23,True,False
82788,86620,86621,A,74,True,True
82789,86621,86622,B,74,True,False
82790,86622,86623,A,15,True,False
82791,86623,86624,A,12,False,False
82792,86624,86625,A,13,False,False
82793,86625,86626,B,278,True,True
82794,86626,86627,A,106,True,True
82795,86627,86628,A,61,True,False
82796,86628,86629,A,173,True,False
82797,86629,86630,A,142,True,False
82798,86630,86631,A,49,True,True
82799,86631,86632,A,3,False,False
82800,86632,86633,B,5,False,False
82801,86633,86634,A,35,True,False
82802,86634,86635,B,7,False,False
82803,86635,86636,A,20,False,False
82804,86636,86637,A,5,False,False
82805,86637,86638,A,3,False,False
82806,86638,86639,A,6,True,False
82807,86639,86640,A,2,False,False
82808,86640,86641,B,11,True,False
82809,86641,86642,A,75,True,True
82810,86643,86644,B,17,True,False
82811,86644,86645,B,32,True,False
82812,86645,86646,B,2,False,False
82813,86646,86647,A,41,True,True
82814,86647,86648,A,1,False,False
82815,86648,86649,B,336,True,True
82816,86649,86650,B,69,False,True
82817,86650,86651,B,68,False,False
82818,86651,86652,A,72,True,False
82819,86652,86653,A,5,False,False
82820,86653,86654,A,217,True,True
82821,86654,86655,A,32,False,False
82822,86655,86656,A,30,True,False
82823,86656,86657,B,4,False,False
82824,86657,86658,B,186,False,False
82825,86658,86659,B,152,True,True
82826,86659,86660,A,48,True,False
82827,86660,86661,A,22,True,True
82828,86661,86662,A,11,True,True
82829,86662,86663,A,1,False,False
82830,86663,86664,A,1,False,False
82831,86664,86665,A,36,True,False
82832,86665,86666,B,120,True,True
82833,86666,86667,B,1,False,False
82834,86667,86668,B,112,True,False
82835,86668,86669,A,4,False,False
82836,86669,86670,B,49,True,False
82837,86670,86671,B,1,False,False
82838,86671,86672,A,14,False,False
82839,86672,86673,A,7,False,False
82840,86673,86674,A,63,True,True
82841,86674,86675,B,6,False,False
82842,86675,86676,B,51,True,True
82843,86676,86677,A,77,True,True
82844,86677,86678,B,56,True,False
82845,86678,86679,B,1,False,False
82846,86679,86680,A,2,False,False
82847,86680,86681,B,2,False,False
82848,86681,86682,B,87,False,True
82849,86682,86683,A,7,False,False
82850,86683,86684,B,2,False,False
82851,86684,86685,B,61,False,False
82852,86686,86687,A,25,False,False
82853,86687,86688,B,23,False,False
82854,86688,86689,B,4,False,False
82855,86689,86690,B,9,False,False
82856,86690,86691,A,1,False,False
82857,86691,86692,A,14,True,False
82858,86692,86693,A,2,False,False
82859,86693,86694,B,11,False,False
82860,86694,86695,B,37,True,False
82861,86695,86696,A,6,False,False
82862,86696,86697,A,4,False,False
82863,86697,86698,B,13,True,False
82864,86698,86699,A,274,True,True
82865,86699,86700,A,2,False,False
82866,86700,86701,A,21,True,False
82867,86701,86702,B,1,False,False
82868,86702,86703,B,6,True,False
82869,86703,86704,A,6,False,False
82870,86704,86705,A,139,False,True
82871,86705,86706,B,62,True,False
82872,86706,86707,A,26,True,True
82873,86707,86708,A,47,True,False
82874,86708,86709,A,8,False,False
82875,86709,86710,A,71,True,False
82876,86710,86711,A,4,False,False
82877,86711,86712,B,387,True,True
82878,86712,86713,B,69,True,True
82879,86713,86714,B,50,True,True
82880,86714,86715,B,5,False,False
82881,86715,86716,B,1,False,False
82882,86716,86717,B,16,True,False
82883,86717,86718,A,3,False,False
82884,86718,86719,A,17,False,False
82885,86719,86720,A,3,False,False
82886,86720,86721,B,14,True,False
82887,86721,86722,A,110,True,False
82888,86722,86723,B,23,True,False
82889,86723,86724,B,1,False,False
82890,86724,86725,B,23,False,True
82891,86726,86727,B,54,True,False
82892,86727,86728,B,4,False,False
82893,86728,86729,B,117,True,True
82894,86729,86730,A,269,True,True
82895,86730,86731,A,59,False,True
82896,86731,86732,A,49,True,False
82897,86732,86733,A,1,False,False
82898,86733,86734,A,182,True,True
82899,86734,86735,A,195,True,True
82900,86735,86736,B,18,False,False
82901,86736,86737,B,88,True,False
82902,86737,86738,B,1,False,False
82903,86738,86739,B,1,False,False
82904,86739,86740,A,10,True,False
82905,86740,86741,B,210,True,True
82906,86741,86742,A,95,True,True
82907,86742,86743,B,161,True,True
82908,86743,86744,B,30,True,False
82909,86744,86745,B,18,True,False
82910,86745,86746,B,17,True,False
82911,86746,86747,A,7,False,False
82912,86747,86748,B,6,False,False
82913,86748,86749,A,3,False,False
82914,86749,86750,A,25,False,True
82915,86750,86751,A,190,True,False
82916,86751,86752,A,18,True,False
82917,86752,86753,A,43,False,False
82918,86753,86754,A,108,True,True
82919,86754,86755,A,138,True,True
82920,86755,86756,A,2,False,False
82921,86756,86757,A,37,False,False
82922,86757,86758,B,15,True,False
82923,86758,86759,A,9,False,False
82924,86759,86760,B,18,False,False
82925,86760,86761,A,1,False,False
82926,86761,86762,A,22,True,True
82927,86762,86763,B,18,True,False
82928,86763,86764,A,79,True,True
82929,86764,86765,A,9,True,True
82930,86765,86766,B,18,True,False
82931,86766,86767,B,5,True,False
82932,86767,86768,A,10,False,False
82933,86768,86769,A,7,False,False
82934,86769,86770,B,14,False,False
82935,86770,86771,A,13,True,False
82936,86771,86772,B,7,False,False
82937,86772,86773,A,6,False,False
82938,86773,86774,B,647,True,True
82939,86774,86775,B,357,True,False
82940,86775,86776,B,6,False,False
82941,86776,86777,A,3,False,False
82942,86778,86779,A,20,True,False
82943,86779,86780,B,18,True,False
82944,86780,86781,B,1,False,False
82945,86782,86783,A,3,False,False
82946,86783,86784,A,15,True,False
82947,86784,86785,A,70,True,False
82948,86785,86786,B,38,True,False
82949,86786,86787,B,2,False,False
82950,86787,86788,A,4,False,False
82951,86788,86789,B,16,True,False
82952,86789,86790,A,3,False,False
82953,86790,86791,A,7,False,False
82954,86791,86792,A,30,True,False
82955,86792,86793,A,21,True,False
82956,86793,86794,B,2,True,False
82957,86794,86795,B,56,True,False
82958,86795,86796,B,1,False,False
82959,86796,86797,B,16,True,False
82960,86797,86798,B,22,False,False
82961,86798,86799,A,116,True,False
82962,86799,86800,A,29,True,True
82963,86800,86801,A,73,True,True
82964,86801,86802,A,148,True,True
82965,86802,86803,B,2,True,False
82966,86803,86804,A,2,False,False
82967,86804,86805,B,18,False,False
82968,86805,86806,A,295,True,True
82969,86806,86807,B,4,True,False
82970,86807,86808,A,30,True,False
82971,86808,86809,B,132,True,True
82972,86809,86810,A,21,True,False
82973,86810,86811,B,115,True,True
82974,86811,86812,B,11,False,False
82975,86812,86813,A,39,True,False
82976,86813,86814,B,2,False,False
82977,86814,86815,B,114,True,False
82978,86815,86816,A,109,True,False
82979,86816,86817,A,38,True,True
82980,86817,86818,A,9,False,False
82981,86818,86819,A,4,False,False
82982,86819,86820,A,15,True,False
82983,86820,86821,A,4,False,False
82984,86821,86822,B,108,True,False
82985,86822,86823,B,4,False,False
82986,86823,86824,B,16,False,False
82987,86824,86825,A,1,False,False
82988,86825,86826,A,22,False,False
82989,86826,86827,B,11,True,False
82990,86827,86828,B,8,False,False
82991,86828,86829,B,7,False,False
82992,86829,86830,B,46,False,True
82993,86830,86831,A,2,False,False
82994,86831,86832,B,4,False,False
82995,86832,86833,A,3,False,False
82996,86833,86834,B,46,False,False
82997,86834,86835,B,66,True,False
82998,86835,86836,B,77,True,True
82999,86836,86837,A,6,False,False
83000,86837,86838,B,16,False,False
83001,86838,86839,B,412,False,True
83002,86839,86840,A,6,False,False
83003,86840,86841,A,36,False,False
83004,86841,86842,A,6,True,False
83005,86842,86843,A,184,True,True
83006,86843,86844,B,10,True,False
83007,86844,86845,B,10,False,False
83008,86845,86846,A,6,True,False
83009,86846,86847,B,12,True,False
83010,86847,86848,B,21,False,True
83011,86848,86849,B,277,True,True
83012,86849,86850,B,40,True,False
83013,86851,86852,B,23,True,False
83014,86852,86853,B,69,False,True
83015,86853,86854,B,5,False,False
83016,86854,86855,A,17,False,False
83017,86855,86856,B,63,True,False
83018,86856,86857,A,13,False,False
83019,86857,86858,B,3,False,False
83020,86858,86859,B,4,False,False
83021,86859,86860,A,80,True,True
83022,86860,86861,B,18,True,False
83023,86861,86862,A,15,True,False
83024,86862,86863,B,27,True,False
83025,86863,86864,A,50,True,False
83026,86864,86865,A,1,False,False
83027,86865,86866,A,12,False,False
83028,86866,86867,A,15,False,False
83029,86867,86868,A,74,False,True
83030,86868,86869,B,1,False,False
83031,86869,86870,B,7,False,False
83032,86870,86871,B,8,False,False
83033,86871,86872,B,17,False,False
83034,86872,86873,A,9,False,False
83035,86873,86874,B,23,False,False
83036,86874,86875,A,301,True,True
83037,86875,86876,B,40,True,False
83038,86876,86877,B,2,False,False
83039,86877,86878,A,14,False,False
83040,86878,86879,B,148,True,False
83041,86879,86880,B,11,False,False
83042,86880,86881,A,1,False,False
83043,86881,86882,B,9,False,False
83044,86882,86883,B,250,True,True
83045,86883,86884,B,5,False,False
83046,86884,86885,A,3,False,False
83047,86885,86886,A,72,True,False
83048,86886,86887,B,7,True,False
83049,86887,86888,A,69,True,True
83050,86888,86889,B,18,True,False
83051,86889,86890,B,5,False,False
83052,86890,86891,B,295,True,True
83053,86891,86892,A,489,True,True
83054,86892,86893,A,17,False,False
83055,86893,86894,B,39,True,False
83056,86894,86895,B,67,True,False
83057,86895,86896,B,12,True,False
83058,86896,86897,A,3,False,False
83059,86897,86898,B,39,True,False
83060,86898,86899,A,5,False,False
83061,86900,86901,B,18,False,False
83062,86901,86902,B,86,True,False
83063,86902,86903,B,1082,True,True
83064,86903,86904,B,54,True,True
83065,86904,86905,B,697,True,True
83066,86905,86906,A,9,False,False
83067,86906,86907,B,5,False,False
83068,86907,86908,B,126,True,False
83069,86908,86909,B,231,True,True
83070,86909,86910,B,25,False,False
83071,86910,86911,A,7,False,False
83072,86911,86912,A,3,False,False
83073,86912,86913,B,105,True,False
83074,86913,86914,B,216,True,False
83075,86914,86915,A,711,True,True
83076,86915,86916,B,16,True,False
83077,86916,86917,A,18,False,True
83078,86917,86918,B,6,False,False
83079,86918,86919,A,4,False,False
83080,86919,86920,A,165,False,False
83081,86920,86921,A,1,False,False
83082,86921,86922,B,19,False,False
83083,86922,86923,A,225,True,True
83084,86923,86924,A,12,False,False
83085,86924,86925,B,2,False,False
83086,86925,86926,A,15,False,False
83087,86926,86927,B,21,False,False
83088,86927,86928,A,55,True,False
83089,86928,86929,B,32,True,False
83090,86929,86930,A,10,False,False
83091,86930,86931,A,5,False,False
83092,86931,86932,B,2,False,False
83093,86932,86933,A,13,False,False
83094,86933,86934,A,14,False,False
83095,86934,86935,A,1,False,False
83096,86935,86936,B,96,True,False
83097,86936,86937,A,19,False,False
83098,86937,86938,B,25,True,True
83099,86938,86939,B,61,True,False
83100,86939,86940,B,8,False,False
83101,86940,86941,A,91,True,False
83102,86941,86942,A,3,False,False
83103,86942,86943,B,247,True,True
83104,86943,86944,A,45,True,False
83105,86944,86945,B,5,False,False
83106,86945,86946,B,77,True,False
83107,86946,86947,A,13,False,False
83108,86947,86948,A,1,False,False
83109,86948,86949,B,1,False,False
83110,86949,86950,A,37,True,False
83111,86950,86951,A,103,True,True
83112,86951,86952,B,4,False,False
83113,86952,86953,B,12,False,True
83114,86953,86954,A,244,True,True
83115,86954,86955,B,330,True,True
83116,86955,86956,B,4,False,False
83117,86956,86957,A,3,False,False
83118,86957,86958,A,111,True,False
83119,86958,86959,B,54,False,True
83120,86959,86960,B,71,False,False
83121,86960,86961,B,16,True,False
83122,86961,86962,B,62,True,False
83123,86962,86963,A,8,False,False
83124,86963,86964,B,1,False,False
83125,86964,86965,A,19,False,False
83126,86965,86966,A,15,True,False
83127,86966,86967,B,5,False,False
83128,86967,86968,B,39,False,False
83129,86968,86969,A,45,True,False
83130,86969,86970,A,122,False,True
83131,86970,86971,A,10,False,False
83132,86971,86972,B,5,False,False
83133,86972,86973,A,2,False,False
83134,86973,86974,B,1,False,False
83135,86974,86975,B,1,False,False
83136,86975,86976,A,13,False,False
83137,86976,86977,A,18,False,False
83138,86977,86978,A,8,False,False
83139,86978,86979,A,47,False,True
83140,86979,86980,B,29,True,False
83141,86981,86982,A,8,True,False
83142,86982,86983,A,12,True,False
83143,86983,86984,B,132,True,False
83144,86984,86985,B,48,False,True
83145,86985,86986,A,40,True,False
83146,86986,86987,A,18,False,False
83147,86987,86988,B,7,False,False
83148,86988,86989,A,39,False,False
83149,86990,86991,A,14,False,False
83150,86991,86992,A,35,True,False
83151,86993,86994,B,105,True,True
83152,86994,86995,A,18,False,False
83153,86995,86996,A,60,True,False
83154,86996,86997,B,22,False,True
83155,86997,86998,A,2,False,False
83156,86998,86999,A,24,False,False
83157,86999,87000,B,4,False,False
83158,87000,87001,A,2,False,False
83159,87001,87002,B,3,False,False
83160,87002,87003,A,61,True,True
83161,87003,87004,A,65,True,False
83162,87004,87005,B,4,False,False
83163,87005,87006,A,2156,True,True
83164,87006,87007,B,3,False,False
83165,87007,87008,A,4,False,False
83166,87008,87009,A,4,False,False
83167,87009,87010,A,3,False,False
83168,87010,87011,A,12,False,False
83169,87011,87012,B,28,True,False
83170,87012,87013,A,9,False,True
83171,87013,87014,B,9,False,False
83172,87014,87015,A,240,True,False
83173,87015,87016,A,8,False,False
83174,87016,87017,B,22,False,False
83175,87017,87018,A,4,False,False
83176,87018,87019,B,3,False,False
83177,87019,87020,A,82,True,False
83178,87020,87021,A,6,False,False
83179,87021,87022,A,4,False,False
83180,87022,87023,B,1,False,False
83181,87023,87024,A,10,False,False
83182,87024,87025,A,57,True,True
83183,87025,87026,A,5,False,False
83184,87026,87027,A,6,False,False
83185,87027,87028,A,2,False,False
83186,87028,87029,A,9,False,False
83187,87029,87030,A,5,False,False
83188,87030,87031,A,25,False,False
83189,87031,87032,A,74,True,True
83190,87032,87033,B,12,False,False
83191,87033,87034,B,2,False,False
83192,87034,87035,A,110,False,True
83193,87035,87036,B,5,False,False
83194,87036,87037,A,40,False,False
83195,87037,87038,A,26,True,False
83196,87038,87039,A,13,True,False
83197,87039,87040,B,31,True,False
83198,87040,87041,A,8,False,False
83199,87041,87042,B,112,True,False
83200,87042,87043,B,13,False,False
83201,87043,87044,A,43,False,False
83202,87044,87045,A,4,False,False
83203,87045,87046,B,16,False,False
83204,87046,87047,A,44,True,False
83205,87047,87048,A,8,True,False
83206,87048,87049,A,10,False,False
83207,87049,87050,B,9,True,False
83208,87050,87051,A,39,True,True
83209,87051,87052,B,466,True,True
83210,87052,87053,B,31,True,False
83211,87054,87055,B,8,True,True
83212,87055,87056,B,1,False,False
83213,87056,87057,A,13,False,False
83214,87057,87058,B,1,False,False
83215,87058,87059,A,117,True,False
83216,87059,87060,A,16,False,False
83217,87060,87061,B,24,False,False
83218,87061,87062,A,18,True,False
83219,87062,87063,A,17,False,False
83220,87063,87064,B,15,False,False
83221,87064,87065,A,53,True,False
83222,87065,87066,A,19,True,False
83223,87066,87067,B,64,True,False
83224,87067,87068,A,152,True,True
83225,87068,87069,A,1,False,False
83226,87069,87070,A,263,True,True
83227,87070,87071,A,80,True,True
83228,87071,87072,A,7,False,False
83229,87072,87073,B,6,False,False
83230,87073,87074,A,517,True,True
83231,87074,87075,B,5,False,False
83232,87075,87076,A,34,False,False
83233,87076,87077,B,5,False,False
83234,87077,87078,A,13,False,False
83235,87078,87079,B,159,False,True
83236,87079,87080,A,61,True,False
83237,87080,87081,B,167,True,True
83238,87081,87082,B,53,True,False
83239,87082,87083,B,2,False,False
83240,87083,87084,A,19,False,False
83241,87084,87085,B,8,True,False
83242,87085,87086,A,19,False,False
83243,87086,87087,A,42,True,False
83244,87087,87088,B,7,False,False
83245,87088,87089,B,16,False,False
83246,87089,87090,B,36,False,False
83247,87090,87091,A,30,False,True
83248,87091,87092,A,13,True,False
83249,87092,87093,B,17,False,False
83250,87093,87094,A,6,False,False
83251,87094,87095,A,48,True,False
83252,87095,87096,B,107,True,False
83253,87096,87097,B,4,False,False
83254,87097,87098,A,4,True,False
83255,87098,87099,A,9,True,False
83256,87099,87100,B,64,True,True
83257,87100,87101,B,173,True,True
83258,87101,87102,A,4,False,False
83259,87102,87103,A,18,False,False
83260,87103,87104,B,663,True,True
83261,87104,87105,A,19,False,False
83262,87105,87106,B,18,True,False
83263,87106,87107,B,69,True,True
83264,87107,87108,A,5,False,False
83265,87108,87109,B,21,False,False
83266,87109,87110,A,520,True,True
83267,87110,87111,A,7,False,False
83268,87111,87112,B,111,True,True
83269,87112,87113,B,137,True,True
83270,87113,87114,A,3,False,False
83271,87114,87115,A,39,True,True
83272,87115,87116,A,20,False,False
83273,87116,87117,A,6,False,False
83274,87117,87118,B,73,True,False
83275,87118,87119,A,1,False,False
83276,87119,87120,B,110,True,False
83277,87120,87121,A,35,False,False
83278,87122,87123,B,8,False,False
83279,87123,87124,B,88,True,False
